c,i,id,l1_c,l1_i,language,type,code,l2_sim_cc_5,l2_sim_cc_10,l2_sim_cc_25,l2_sim_cc_50,l2_sim_cc_75,l2_sim_cc_100,l1_sim_cc_5,l1_sim_cc_10,l1_sim_cc_25,l1_sim_cc_50,l1_sim_cc_75,l1_sim_cc_100,l2_sim_wiki_5,l2_sim_wiki_10,l2_sim_wiki_25,l2_sim_wiki_50,l2_sim_wiki_75,l2_sim_wiki_100
doing,making,person_1172,fent,fent,Catalan,RV,ca,0.35337087512016296,0.3569537103176117,0.372869610786438,0.3625917434692383,0.3612346053123474,0.3553417921066284,0.7867581844329834,0.7474837303161621,0.7041901946067809,0.6687180995941162,0.650556743144989,0.6387774348258972,0.2076677829027176,0.2206653505563736,0.23393003642559052,0.23326782882213593,0.22780708968639374,0.22381824254989624
answers,solutions,person_1172,respostes,solucions,Catalan,RN,ca,0.3236522376537323,0.29103028774261475,0.2709348201751709,0.25589561462402344,0.245893195271492,0.23628926277160645,0.4948190152645111,0.4705719947814941,0.4786526262760162,0.469930112361908,0.4639047980308533,0.4645557999610901,0.2041962444782257,0.1533592939376831,0.14353591203689575,0.1328311264514923,0.13357305526733398,0.13544076681137085
perform,play,person_1149,realitzar,jugar,Catalan,RV,ca,0.29662883281707764,0.2513970136642456,0.21923457086086276,0.20474109053611755,0.2000113427639008,0.1975715011358261,0.4450533986091614,0.4350936412811279,0.4244994223117829,0.4094313681125641,0.3988197147846222,0.3993028998374939,0.3074895739555359,0.2654060125350952,0.23739475011825562,0.2230948805809021,0.2141667902469635,0.20600511133670807
audience,public,person_1149,audiència,públic,Catalan,RN,ca,0.23977217078208926,0.22447048127651212,0.2221490740776062,0.21958351135253906,0.2136218547821045,0.2040441632270813,0.3745059370994568,0.35043516755104065,0.3566185235977173,0.34998077154159546,0.33304035663604736,0.3356526494026184,0.16357111930847168,0.13234490156173706,0.1337599754333496,0.11842326819896698,0.11931595951318741,0.11701137572526932
tell,explain,person_1149,dir,explicar,Catalan,RV,ca,0.5295467972755432,0.470090389251709,0.4800134599208832,0.449648916721344,0.4330701231956482,0.4229810833930969,0.5659184455871582,0.5436480045318604,0.5379168987274171,0.5307595729827881,0.5256218314170837,0.5238316655158997,0.4325070083141327,0.3983280658721924,0.39792072772979736,0.3681323230266571,0.3541639447212219,0.34791284799575806
hit,kicked,person_1149,colpejar,puntades,Catalan,RV,ca,0.324959397315979,0.3083351254463196,0.301469087600708,0.311328262090683,0.323633074760437,0.3168615400791168,0.3250303864479065,0.3166654109954834,0.30674386024475103,0.29900062084198,0.29904741048812866,0.29344725608825684,0.30742037296295166,0.33239778876304626,0.33835577964782715,0.3352814316749573,0.319485068321228,0.29932498931884766
not,no,person_2268,no,cap,Catalan,RY,ca,0.3504297137260437,0.3449804186820984,0.3344390392303467,0.3253712952136993,0.3218091130256653,0.3114154636859894,0.13633407652378082,0.14689433574676514,0.125081866979599,0.11853991448879242,0.116563081741333,0.11441805213689805,0.41678184270858765,0.42846059799194336,0.4226754307746887,0.38882410526275635,0.3689693510532379,0.35457468032836914
tell,explain,person_1149,dir,explicar,Catalan,RV,ca,0.5295467972755432,0.470090389251709,0.4800134599208832,0.449648916721344,0.4330701231956482,0.4229810833930969,0.5659184455871582,0.5436480045318604,0.5379168987274171,0.5307595729827881,0.5256218314170837,0.5238316655158997,0.4325070083141327,0.3983280658721924,0.39792072772979736,0.3681323230266571,0.3541639447212219,0.34791284799575806
actors,characters,person_1969,actors,caràcters,Catalan,RN,ca,0.440252423286438,0.4100249409675598,0.3942669332027435,0.3782820105552673,0.37232378125190735,0.36047524213790894,0.3442021310329437,0.3357464373111725,0.3193575739860535,0.3273807764053345,0.3292620182037353,0.33177584409713745,0.43615520000457764,0.4097469449043274,0.39027687907218933,0.38155239820480347,0.36639404296875,0.36273160576820374
way,thing,person_2132,manera,cosa,Catalan,RN,ca,0.4346502423286438,0.4525617361068726,0.4274340271949768,0.4194924831390381,0.405557781457901,0.39876940846443176,0.6188169717788696,0.5639893412590027,0.5402753949165344,0.5144190788269043,0.5132101774215698,0.5131421089172363,0.508273720741272,0.4306420087814331,0.39701494574546814,0.3850455582141876,0.37874868512153625,0.374931663274765
classroom,class,person_1969,aula,classe,Catalan,RN,ca,0.3478183150291443,0.3281161189079285,0.3239023983478546,0.31123775243759155,0.3046565055847168,0.2977241277694702,0.39551615715026855,0.3952891826629639,0.3822498023509979,0.3608522713184357,0.3552953898906708,0.35330164432525635,0.2984985113143921,0.2899407148361206,0.30039000511169434,0.29054784774780273,0.2814044952392578,0.28489160537719727
advertised,showed,person_871,anunciat,mostrava,Catalan,RV,ca,0.22651690244674685,0.23513641953468326,0.2178557366132736,0.22356069087982175,0.2217669486999512,0.22219595313072205,0.3493766188621521,0.3418654799461365,0.3464394807815552,0.3269292414188385,0.31958967447280884,0.3146575689315796,0.12204517424106598,0.12357506155967712,0.10842050611972809,0.10782362520694733,0.10230977833271027,0.10523949563503265
classroom,class,person_1969,aula,classe,Catalan,RN,ca,0.3478183150291443,0.3281161189079285,0.3239023983478546,0.31123775243759155,0.3046565055847168,0.2977241277694702,0.39551615715026855,0.3952891826629639,0.3822498023509979,0.3608522713184357,0.3552953898906708,0.35330164432525635,0.2984985113143921,0.2899407148361206,0.30039000511169434,0.29054784774780273,0.2814044952392578,0.28489160537719727
left,forgotten,person_1969,deixat,oblidat,Catalan,RV,ca,0.2537800669670105,0.2346213161945343,0.2363035380840301,0.2392522692680359,0.23519983887672424,0.2382379174232483,0.4715933501720429,0.4582335352897644,0.4570220410823822,0.422202467918396,0.4106641411781311,0.4103580117225647,0.1840612292289734,0.1655585765838623,0.16263297200202942,0.15193186700344086,0.14708375930786133,0.13936051726341248
find,finding,person_1969,trobar,descobriment,Catalan,RN,ca,0.6449308395385742,0.5327084064483643,0.4403862953186035,0.39594030380249023,0.3696138262748718,0.3543616533279419,0.3044624924659729,0.2942512631416321,0.3128640949726105,0.3011154234409332,0.3072409927845001,0.3136264681816101,0.6700658798217773,0.5277060270309448,0.4246971905231476,0.35225802659988403,0.3222496211528778,0.3105939030647278
make,get,person_1969,fer,aconseguir,Catalan,RV,ca,0.37956053018569946,0.41317057609558105,0.4066177010536194,0.3878031373023987,0.3760313391685486,0.3692693710327149,0.5839059352874756,0.5505417585372925,0.5579638481140137,0.547566294670105,0.5448018312454224,0.5440451502799988,0.3032979965209961,0.3682272434234619,0.3719475567340851,0.35499173402786255,0.3403833508491516,0.33484676480293274
describe,explain,person_2721,descriure,explicar,Catalan,RV,ca,0.5132830142974854,0.5058315992355347,0.4772343337535858,0.4405991435050965,0.4144973158836365,0.4110540747642517,0.5833580493927002,0.5539604425430298,0.5432817935943604,0.5263302326202393,0.5298859477043152,0.5272389650344849,0.439334899187088,0.47406870126724243,0.4203898310661316,0.393921434879303,0.3796076774597168,0.36243337392807007
play,act,person_2721,joc,acte,Catalan,RN,ca,0.23828020691871646,0.21053147315979004,0.18952107429504395,0.18124321103096008,0.17238795757293698,0.1683253049850464,0.26801934838294983,0.25211507081985474,0.24728098511695865,0.25137680768966675,0.25405848026275635,0.25172245502471924,0.19708579778671265,0.16704608500003815,0.1516045778989792,0.1348789781332016,0.13376756012439728,0.12926501035690308
time,hour,person_2721,temps,hora,Catalan,RN,ca,0.4320846199989319,0.3960791230201721,0.3689894080162048,0.3584948182106018,0.3498687744140625,0.3465115427970886,0.3933010697364807,0.3810901641845703,0.3703498542308808,0.3641910552978516,0.3627217411994934,0.3610219955444336,0.3670024871826172,0.35570889711380005,0.32014143466949463,0.2733941078186035,0.2478550523519516,0.24158912897109985
play,act,person_2721,joc,acte,Catalan,RN,ca,0.23828020691871646,0.21053147315979004,0.18952107429504395,0.18124321103096008,0.17238795757293698,0.1683253049850464,0.26801934838294983,0.25211507081985474,0.24728098511695865,0.25137680768966675,0.25405848026275635,0.25172245502471924,0.19708579778671265,0.16704608500003815,0.1516045778989792,0.1348789781332016,0.13376756012439728,0.12926501035690308
price,prize,person_2721,preu,premi,Catalan,RN,ca,0.1822480261325836,0.18022014200687408,0.16955360770225525,0.16104277968406674,0.15076594054698944,0.14180898666381836,0.25147691369056696,0.2586205005645752,0.2441378235816956,0.2364605367183685,0.22353634238243106,0.21636143326759336,0.10662014782428741,0.09925580769777298,0.10235561430454254,0.0996401309967041,0.10164400190114975,0.09777985513210297
states,tells,person_2721,manifesta,diu,Catalan,RV,ca,0.19568312168121335,0.1926133334636688,0.1725958287715912,0.1532774716615677,0.14746908843517306,0.14696082472801208,0.3879801630973816,0.3897614479064941,0.3638579845428467,0.367134690284729,0.35648462176322937,0.35493704676628113,0.04893193021416664,0.06915907561779022,0.03596985340118408,0.04042397439479828,0.040621254593133926,0.03932879492640495
real,true,person_2721,real,veritable,Catalan,RJ,ca,0.3690564036369324,0.3396174907684326,0.33212459087371826,0.32132047414779663,0.31185176968574524,0.3057929277420044,0.4254283308982849,0.41769787669181824,0.3892578482627869,0.3875328302383423,0.3860648274421692,0.3874824047088623,0.3905172348022461,0.4151637852191925,0.364827036857605,0.3316829800605774,0.3237975239753723,0.3163852095603943
cause,make,person_2721,causar,fer,Catalan,RV,ca,0.2582885026931763,0.2390792965888977,0.2246356308460236,0.21608144044876101,0.22261711955070496,0.21747809648513794,0.4556542336940765,0.4319809675216675,0.42646872997283936,0.4203578531742096,0.4171895980834961,0.4194976687431336,0.11863745003938675,0.11170302331447601,0.13634274899959564,0.1373629868030548,0.1355035901069641,0.13531877100467682
have,get,person_2721,han,aconseguir,Catalan,RV,ca,0.4519150257110596,0.4776559770107269,0.4321019351482392,0.4111254811286926,0.4047117829322815,0.3916256427764893,0.3346952795982361,0.3502310216426849,0.3550623655319214,0.3368489146232605,0.33324337005615234,0.3296175003051758,0.3335679769515991,0.30256372690200806,0.29820626974105835,0.2823261022567749,0.2938993275165558,0.2941415309906006
reviews,references,person_1879,comentaris,referències,Catalan,RN,ca,0.2329282164573669,0.22277531027793884,0.21373555064201355,0.20141354203224185,0.1938208043575287,0.18912017345428467,0.35211968421936035,0.3470321297645569,0.3369143605232239,0.3243670463562012,0.3237444758415222,0.3177728056907654,0.21555843949317932,0.1980174481868744,0.19097402691841125,0.17541831731796265,0.16904745995998383,0.174210786819458
get,receive,person_1879,aconseguir,rebre,Catalan,RV,ca,0.3277006149291992,0.32577091455459595,0.2979743480682373,0.2832677662372589,0.27174729108810425,0.26160871982574463,0.4835272431373596,0.5013657212257385,0.4775381684303284,0.4672244191169739,0.4683035314083099,0.4728884994983673,0.3795141577720642,0.3574744462966919,0.3271184265613556,0.2922758162021637,0.26084446907043457,0.24357733130455017
appear,play,person_2033,apareixen,jugar,Catalan,RV,ca,0.1842128932476044,0.16114956140518188,0.14718711376190186,0.13906139135360718,0.13264694809913635,0.13079306483268738,0.2777221202850342,0.2790496945381165,0.27802374958992004,0.2870005369186401,0.2833080589771271,0.28245046734809875,0.14288385212421417,0.11771748960018158,0.11457671225070953,0.10873404145240784,0.1090015098452568,0.10227148234844208
part,paper,person_2033,part,document,Catalan,RN,ca,0.10810798406600952,0.10006044059991837,0.09911132603883743,0.09182865917682648,0.09104549139738084,0.08547530323266983,0.2470206171274185,0.23118329048156736,0.2383805364370346,0.23831915855407715,0.24449522793293,0.24442678689956665,0.06490692496299744,0.06305546313524246,0.05784725397825241,0.04889422655105591,0.04708671197295189,0.04704160988330841
classroom,class,person_1969,aula,classe,Catalan,RN,ca,0.3478183150291443,0.3281161189079285,0.3239023983478546,0.31123775243759155,0.3046565055847168,0.2977241277694702,0.39551615715026855,0.3952891826629639,0.3822498023509979,0.3608522713184357,0.3552953898906708,0.35330164432525635,0.2984985113143921,0.2899407148361206,0.30039000511169434,0.29054784774780273,0.2814044952392578,0.28489160537719727
make,prepare,person_2033,fer,preparar,Catalan,RV,ca,0.33045053482055664,0.3064465522766113,0.28982022404670715,0.2802373170852661,0.2857756018638611,0.2884034514427185,0.6024467945098877,0.5748540163040161,0.5574253797531128,0.5592014789581299,0.5554089546203613,0.5505082011222839,0.23522262275218964,0.23260480165481567,0.22228214144706726,0.22215738892555237,0.2257266789674759,0.2269875705242157
go,got,person_1089,anar,aconseguia,Catalan,RV,ca,0.2965352237224579,0.2883325219154358,0.2780120968818665,0.2803374826908112,0.2694918513298035,0.25822901725769043,0.3368214964866638,0.33316710591316223,0.32615435123443604,0.33596479892730713,0.33431914448738104,0.33104100823402405,0.40883558988571167,0.4010716676712036,0.333607017993927,0.3276572823524475,0.3204267621040344,0.32024872303009033
disappointed,disappointing,person_2033,decebut,decebedor,Catalan,RJ,ca,0.6284813284873962,0.612820565700531,0.5578376054763794,0.5257784724235535,0.5047580599784851,0.4818530678749085,0.480035811662674,0.4851483702659607,0.4867233633995056,0.4665547013282776,0.4407292902469635,0.4263611435890198,0.46024852991104126,0.4648231267929077,0.4168736934661865,0.36902427673339844,0.35748863220214844,0.3463498651981354
find,discover,person_2033,trobar,descobrir,Catalan,RV,ca,0.6466805934906006,0.5726152658462524,0.4788767099380493,0.4423182010650635,0.4194963574409485,0.4057222902774811,0.5822486877441406,0.5681962370872498,0.5379001498222351,0.5355930328369141,0.5305503606796265,0.5281674861907959,0.6105837225914001,0.5398398637771606,0.46298128366470337,0.42107319831848145,0.3929020166397095,0.370715469121933
example,extract,person_2033,exemple,extracte,Catalan,RN,ca,0.1039322465658188,0.09679202735424043,0.09017015993595123,0.09309887886047363,0.08813056349754332,0.08618682622909546,0.2523910403251648,0.2445284277200699,0.2288297861814499,0.2414723634719849,0.2388741075992584,0.24194034934043884,0.07644275575876236,0.077317014336586,0.07817039638757706,0.07300970703363419,0.07734684646129608,0.08001390099525452
say,tell,person_2033,dir,dir,Catalan,RV,ca,0.6465024948120117,0.5864979028701782,0.5321345329284668,0.4992541670799256,0.4838590025901794,0.4716316163539887,0.7525657415390015,0.7083917856216431,0.6674731373786926,0.6437463164329529,0.6309816241264343,0.6220219731330872,0.5638948082923889,0.5175262689590454,0.441672146320343,0.40815645456314087,0.3942927420139313,0.3874724507331848
conferencing,conference,person_2033,audioconferència,conferència,Catalan,RN,ca,0.4306004643440247,0.38868063688278204,0.3468841910362244,0.3348531126976013,0.321056067943573,0.3073214292526245,0.5188649892807007,0.5176348686218262,0.5081251859664917,0.491197943687439,0.4729664921760559,0.4654932022094727,0.1720300167798996,0.16703900694847107,0.15562739968299866,0.15529130399227142,0.15672118961811066,0.16181528568267822
be,get,person_2033,ser,aconseguir,Catalan,RV,ca,0.3485514521598816,0.3794848024845123,0.3612299561500549,0.3261150121688843,0.32083964347839355,0.3086127638816833,0.4365594685077667,0.42106544971466064,0.418266236782074,0.4042544960975647,0.4002076089382172,0.3967573940753937,0.29548099637031555,0.27968287467956543,0.29566314816474915,0.27250272035598755,0.2632741332054138,0.25661545991897583
circle,tour,person_2033,cercle,tour,Catalan,RN,ca,0.0948553830385208,0.09801629930734634,0.07806503772735596,0.058998048305511475,0.05998655408620834,0.05628849565982818,0.17619366943836212,0.2003430724143982,0.1877903789281845,0.1804964244365692,0.17825061082839966,0.1804054975509644,0.03567982837557793,0.03734242171049118,0.03351127728819847,0.031551726162433624,0.027435122057795525,0.02833315171301365
explain,express,person_2595,explicar,expressar,Catalan,RV,ca,0.2846106290817261,0.2555878162384033,0.23686669766902926,0.2295166552066803,0.22886009514331815,0.231344074010849,0.5358213186264038,0.5097391009330751,0.4994024038314819,0.4970634579658508,0.4938216805458069,0.4966962039470673,0.27312934398651123,0.25409621000289917,0.2383260726928711,0.2328079342842102,0.2229120135307312,0.22323554754257202
quickly,fast,person_1089,ràpidament,pressa,Catalan,RY,ca,0.4334477186203003,0.4158744215965271,0.4151464104652405,0.37947940826416016,0.35372233390808105,0.34334611892700195,0.4208521842956543,0.3831401467323303,0.3636830151081085,0.3793218731880188,0.37169092893600464,0.3639002442359924,0.5098888278007507,0.41237565875053406,0.33800971508026123,0.28415775299072266,0.2628401517868042,0.25510066747665405
